User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U1080,26,Female,6.6,8,Vegetarian,3.9,Low,372,331.44,50,48.67,45.82
U1081,53,Male,7.9,4,Vegetarian,10.7,High,143,483.46,63,49.81,47.01
U1082,39,Female,7.4,10,Non-Vegetarian,9.5,Low,62,304.79,67,57.01,60.5
U1083,32,Male,9.3,7,Vegetarian,6.1,Low,189,356.16,82,68.31,70.44
U1084,31,Male,7.0,8,Vegetarian,4.1,Medium,477,576.68,93,37.7,33.46
U1085,44,Male,8.0,2,Non-Vegetarian,3.8,Low,168,222.73,66,93.82,95.04
U1086,35,Male,4.7,8,Vegan,7.8,High,217,480.21,82,48.32,46.64
U1087,27,Female,8.1,7,Non-Vegetarian,2.9,Low,409,425.91,46,36.68,37.23
U1088,39,Other,4.3,3,Non-Vegetarian,8.5,Medium,47,555.9,42,22.26,22.64
U1089,40,Female,9.9,7,Non-Vegetarian,7.7,Medium,136,365.72,47,59.08,62.35
U1090,59,Male,8.7,8,Non-Vegetarian,3.3,Medium,491,420.34,93,68.07,65.76
U1091,58,Female,6.9,9,Non-Vegetarian,10.9,Medium,85,558.86,75,27.11,30.02
U1092,22,Female,8.9,5,Vegetarian,10.5,High,111,440.28,76,64.45,69.33
U1093,42,Female,4.7,1,Vegetarian,9.3,Low,44,213.83,40,71.93,70.88
U1094,18,Male,9.2,2,Non-Vegetarian,4.2,Low,115,261.42,85,99.73,100.0
U1095,41,Female,4.1,5,Vegetarian,2.8,High,120,489.85,95,67.46,63.93
U1096,50,Female,9.5,9,Non-Vegetarian,8.8,High,413,241.24,52,75.33,75.58
U1097,54,Female,5.2,10,Vegetarian,5.3,High,30,581.12,55,22.5,26.18
U1098,24,Female,10.0,4,Non-Vegetarian,7.8,Medium,365,312.26,98,94.96,93.58
U1099,41,Male,7.9,6,Non-Vegetarian,8.9,Medium,441,325.13,89,76.94,76.13
U1100,32,Female,6.8,9,Non-Vegetarian,9.5,Medium,498,237.37,77,75.33,76.25
U1101,28,Female,9.9,7,Non-Vegetarian,4.2,Low,366,269.17,43,63.82,61.26
U1102,34,Male,8.9,7,Vegan,5.1,High,238,229.19,98,100.0,100.0
U1103,40,Female,8.1,1,Non-Vegetarian,9.3,Low,115,451.35,78,56.72,54.73
U1104,21,Male,9.2,7,Vegetarian,1.3,Medium,279,500.11,62,49.52,47.05
U1105,48,Male,9.5,1,Vegetarian,6.7,Low,101,500.95,74,53.44,58.2
U1106,51,Male,9.3,7,Non-Vegetarian,11.7,High,271,344.17,99,83.77,81.3
U1107,27,Female,4.3,6,Non-Vegetarian,5.5,High,495,431.88,88,60.47,57.75
U1108,54,Male,7.6,4,Vegetarian,7.0,Medium,415,364.04,96,80.73,79.72
U1109,27,Male,9.0,4,Non-Vegetarian,2.1,Medium,30,227.52,45,95.83,100.0
U1110,59,Female,7.0,9,Vegan,8.1,High,440,235.9,83,87.23,86.26
U1111,28,Male,4.1,8,Non-Vegetarian,11.9,Low,109,403.66,60,29.89,31.14
U1112,48,Female,9.7,9,Non-Vegetarian,8.4,High,451,595.89,61,20.96,19.88
U1113,27,Female,9.5,2,Non-Vegetarian,10.6,Medium,366,429.1,64,57.26,58.67
U1114,55,Male,6.5,7,Vegan,5.4,Low,454,341.68,90,64.87,60.06
U1115,59,Female,7.8,2,Non-Vegetarian,1.3,Low,282,311.48,99,96.6,91.64
U1116,25,Male,6.1,10,Vegetarian,11.1,Medium,317,541.31,65,16.49,16.3
U1117,28,Male,9.3,8,Vegetarian,2.5,High,137,534.23,96,65.07,61.22
U1118,37,Other,6.0,10,Vegetarian,2.6,Medium,186,333.28,52,59.83,59.06
U1119,41,Female,5.6,6,Non-Vegetarian,1.9,Low,489,201.7,84,89.95,92.79
U1120,24,Male,9.4,4,Vegan,3.9,Low,59,487.01,70,52.6,47.8
U1121,38,Male,7.2,7,Non-Vegetarian,11.8,Low,261,274.88,66,59.67,56.32
U1122,23,Male,7.7,3,Vegetarian,9.3,Low,181,344.11,59,58.98,56.59
U1123,48,Male,7.4,9,Non-Vegetarian,3.4,Low,23,586.77,80,28.44,30.07
U1124,29,Other,7.6,3,Non-Vegetarian,8.6,Medium,443,482.9,76,49.96,50.16
U1125,54,Male,5.6,7,Vegetarian,6.2,Low,237,238.79,40,58.36,60.91
U1126,30,Male,7.2,9,Vegan,4.7,Low,369,540.93,41,7.32,3.13
U1127,48,Male,6.1,3,Non-Vegetarian,11.1,High,335,219.99,85,98.69,97.0
U1128,26,Female,7.9,5,Vegan,2.4,High,269,285.41,74,96.25,97.93
U1129,44,Female,7.9,5,Non-Vegetarian,5.0,High,154,548.96,85,56.23,60.68
U1130,34,Male,6.3,5,Vegetarian,5.8,Low,4,494.24,60,36.45,33.29
U1131,25,Male,6.6,3,Non-Vegetarian,3.2,Medium,389,413.95,50,55.63,59.99
U1132,44,Male,6.2,8,Non-Vegetarian,2.8,High,21,347.45,44,65.87,62.09
U1133,57,Female,6.1,1,Non-Vegetarian,6.3,Low,272,426.19,71,54.78,50.99
U1134,32,Male,8.8,1,Non-Vegetarian,2.4,High,41,409.15,64,84.99,87.4
U1135,56,Male,5.9,4,Non-Vegetarian,5.6,Low,362,269.75,57,66.7,71.57
U1136,23,Male,9.9,9,Vegetarian,3.9,Medium,258,582.15,81,39.26,35.5
U1137,49,Male,5.4,10,Vegetarian,2.4,High,255,299.75,83,83.64,79.1
U1138,25,Female,6.2,2,Non-Vegetarian,4.9,High,119,482.73,41,48.72,50.29
U1139,52,Female,4.2,9,Non-Vegetarian,10.4,Medium,190,276.8,65,62.37,57.47
U1140,48,Female,6.9,6,Vegetarian,10.2,Medium,81,499.14,41,27.19,27.18
U1141,59,Male,9.6,6,Non-Vegetarian,3.5,Low,410,200.07,50,80.4,83.48
U1142,43,Female,6.6,9,Non-Vegetarian,6.4,High,54,430.28,94,69.81,73.08
U1143,59,Female,9.4,7,Vegetarian,4.8,Low,273,297.37,43,59.08,60.86
U1144,41,Male,7.3,9,Non-Vegetarian,6.4,Medium,3,206.65,57,86.0,88.48
U1145,19,Male,4.5,2,Non-Vegetarian,11.2,Low,236,593.22,49,4.11,1.18
U1146,58,Female,9.7,3,Non-Vegetarian,10.3,Low,455,524.32,88,40.46,42.54
U1147,18,Female,10.0,3,Vegetarian,8.5,Low,273,576.85,44,16.65,13.44
U1148,27,Female,9.7,9,Non-Vegetarian,9.6,Medium,388,465.34,78,45.68,43.95
U1149,40,Male,7.3,5,Non-Vegetarian,8.8,Medium,100,590.61,41,16.46,12.14
U1150,50,Female,4.4,7,Non-Vegetarian,2.7,Medium,351,241.69,86,91.45,96.04
U1151,54,Other,7.6,6,Non-Vegetarian,6.0,Low,85,257.8,48,68.53,67.58
U1152,28,Female,7.6,5,Vegetarian,3.2,Medium,390,224.05,64,92.26,87.67
U1153,37,Female,5.1,1,Non-Vegetarian,4.6,Low,262,261.53,57,75.97,71.98
U1154,43,Female,7.8,10,Non-Vegetarian,4.6,Medium,373,337.45,68,64.0,64.17
U1155,19,Male,4.6,4,Non-Vegetarian,2.3,High,224,419.47,80,73.36,75.78
U1156,42,Female,8.7,4,Non-Vegetarian,9.6,High,300,353.57,40,60.07,59.4
U1157,21,Female,7.4,4,Non-Vegetarian,1.1,Low,68,510.38,73,50.23,49.24
U1158,36,Female,7.1,10,Vegan,2.6,Low,115,235.87,44,65.69,63.33
U1159,30,Male,9.9,6,Vegan,7.6,Low,421,334.44,67,60.74,64.07
U1160,36,Male,9.0,2,Vegetarian,7.5,Low,69,261.39,68,86.8,85.55
U1161,30,Female,5.3,9,Non-Vegetarian,3.7,Medium,253,426.66,49,40.38,41.19
U1162,29,Other,10.0,10,Non-Vegetarian,11.1,High,474,517.18,75,35.17,37.25
U1163,19,Male,4.7,5,Vegetarian,11.9,High,44,366.37,80,69.61,67.77
U1164,54,Male,4.1,10,Non-Vegetarian,2.5,Low,64,401.36,77,49.78,49.01
U1165,40,Female,8.7,8,Non-Vegetarian,1.7,High,201,451.6,43,51.06,55.29
U1166,36,Male,4.6,8,Vegetarian,5.2,Low,180,205.36,55,70.07,68.85
U1167,20,Female,6.5,7,Non-Vegetarian,11.2,Low,206,561.48,80,19.5,20.97
U1168,41,Other,6.0,10,Non-Vegetarian,3.6,High,499,571.6,79,30.85,30.23
U1169,40,Female,5.5,4,Non-Vegetarian,5.1,High,391,451.08,55,49.85,54.62
U1170,21,Male,8.3,9,Vegetarian,10.6,Low,367,330.01,70,50.36,49.73
U1171,35,Female,5.1,3,Non-Vegetarian,6.2,Medium,468,291.58,47,65.44,64.23
U1172,29,Female,4.4,8,Non-Vegetarian,7.8,Low,411,456.34,73,28.32,24.15
U1173,52,Female,7.3,8,Vegetarian,6.7,Medium,290,351.93,46,52.1,53.0
U1174,44,Male,6.7,10,Non-Vegetarian,2.7,Low,95,365.09,43,43.1,39.82
U1175,31,Female,6.3,2,Vegetarian,10.8,Medium,144,312.33,76,80.46,81.7
U1176,48,Male,9.9,1,Vegetarian,9.3,High,30,540.94,58,52.09,49.03
U1177,20,Male,7.2,1,Vegetarian,11.9,High,77,345.47,56,73.43,72.34
U1178,22,Male,4.2,7,Non-Vegetarian,11.9,Medium,214,489.22,83,37.23,34.83
U1179,46,Male,9.4,2,Vegan,2.4,Low,290,221.96,41,83.91,80.68
U1180,56,Male,7.8,2,Non-Vegetarian,9.8,Low,175,467.94,53,36.91,39.71
U1181,34,Female,5.0,5,Non-Vegetarian,3.3,High,188,324.18,49,71.76,68.26
U1182,36,Male,5.4,4,Non-Vegetarian,6.6,Low,397,599.86,87,23.48,20.16
U1183,52,Female,9.5,2,Vegetarian,10.0,Medium,81,331.87,85,90.57,92.92
U1184,50,Female,9.1,3,Vegetarian,1.1,High,63,447.88,71,80.14,84.15
U1185,25,Male,7.9,8,Non-Vegetarian,11.7,Medium,459,202.39,92,90.34,85.44
U1186,54,Male,4.7,6,Non-Vegetarian,8.5,High,45,553.92,82,42.43,42.11
U1187,52,Male,8.4,3,Vegetarian,9.5,Medium,228,581.34,53,26.6,25.28
U1188,37,Female,8.2,3,Vegetarian,6.6,Low,206,493.07,64,41.2,45.58
U1189,34,Male,5.9,7,Non-Vegetarian,6.9,Medium,136,559.93,58,25.41,22.52
U1190,30,Male,9.6,1,Vegetarian,10.5,Low,99,283.77,98,96.18,97.67
U1191,21,Male,8.0,5,Vegan,3.9,Medium,49,423.73,64,65.55,66.52
U1192,47,Male,9.7,3,Vegetarian,9.3,Medium,27,376.64,92,87.14,91.67
U1193,23,Female,7.5,6,Vegetarian,4.3,Medium,31,579.46,63,35.85,34.7
U1194,19,Female,9.3,2,Vegetarian,4.6,Medium,410,327.46,78,88.92,93.56
U1195,32,Female,7.6,8,Non-Vegetarian,5.8,Medium,255,211.52,81,95.65,93.06
U1196,51,Female,7.5,7,Non-Vegetarian,3.2,High,226,228.39,57,92.12,95.58
U1197,37,Male,5.6,1,Vegetarian,2.6,Low,299,545.75,67,36.86,37.17
U1198,33,Male,7.6,1,Non-Vegetarian,6.8,Medium,50,372.71,85,87.38,87.12
U1199,46,Female,5.6,9,Vegetarian,6.6,Medium,419,316.37,66,60.19,64.89
U1200,44,Male,4.6,7,Non-Vegetarian,2.2,Low,164,541.05,67,26.95,31.18
U1201,18,Male,5.6,9,Non-Vegetarian,9.5,Medium,394,245.74,68,69.11,68.4
U1202,30,Female,9.4,3,Vegetarian,6.0,Medium,58,334.47,70,86.9,91.72
U1203,57,Female,6.8,9,Vegetarian,6.7,Medium,275,259.64,54,68.78,72.62
U1204,49,Female,4.3,6,Vegetarian,7.2,High,348,375.94,59,55.68,54.13
U1205,20,Male,8.6,4,Non-Vegetarian,6.9,High,380,451.21,95,73.55,77.28
U1206,31,Female,4.5,9,Vegan,9.6,Low,391,225.99,41,46.62,49.16
U1207,45,Male,5.8,8,Vegetarian,5.9,Low,163,455.79,74,39.52,35.49
U1208,43,Male,6.6,1,Vegetarian,10.0,Low,499,244.44,62,71.48,72.53
U1209,38,Male,7.5,6,Vegetarian,3.4,Low,204,417.14,91,64.8,61.71
U1210,28,Female,8.8,1,Non-Vegetarian,3.7,Low,136,469.98,78,63.0,58.32
U1211,44,Female,4.7,6,Vegetarian,5.0,High,403,211.57,49,81.08,76.17
U1212,18,Male,4.3,3,Non-Vegetarian,9.8,Medium,306,285.02,88,83.28,80.7
U1213,50,Male,6.0,3,Non-Vegetarian,9.4,High,20,358.19,72,77.8,79.78
U1214,35,Male,7.7,8,Non-Vegetarian,7.9,Medium,400,247.54,43,64.79,66.31
U1215,19,Male,5.6,1,Vegetarian,6.9,Low,345,303.58,88,80.35,83.83
U1216,21,Male,5.5,1,Non-Vegetarian,7.0,Medium,446,385.05,54,57.4,59.35
U1217,21,Other,7.0,8,Vegan,2.8,Medium,210,378.32,85,74.05,69.73
U1218,34,Female,6.8,3,Non-Vegetarian,9.7,Medium,0,525.65,43,31.94,28.66
U1219,33,Female,5.9,4,Non-Vegetarian,6.3,Low,436,306.27,96,77.59,81.28
U1220,26,Female,5.8,10,Non-Vegetarian,6.9,Medium,170,459.92,42,27.2,29.3
U1221,43,Male,6.2,4,Vegan,9.7,Medium,299,418.53,61,49.62,49.11
U1222,27,Female,9.5,8,Non-Vegetarian,5.7,Medium,280,443.9,76,57.87,56.07
U1223,24,Male,8.5,1,Non-Vegetarian,3.5,High,170,454.93,40,60.53,60.27
U1224,26,Male,6.3,4,Vegetarian,5.4,Medium,8,284.49,52,79.93,84.6
U1225,44,Female,4.3,2,Non-Vegetarian,6.5,Medium,119,336.07,85,83.96,82.16
U1226,49,Female,5.8,9,Vegetarian,3.0,Low,238,300.41,46,52.27,56.89
U1227,40,Female,4.3,10,Non-Vegetarian,11.5,Medium,363,461.22,60,22.22,24.88
U1228,44,Female,6.1,2,Non-Vegetarian,2.0,Medium,356,200.43,94,100.0,100.0
U1229,42,Female,9.1,2,Non-Vegetarian,4.4,Medium,299,373.51,75,81.87,86.75
U1230,46,Female,4.3,1,Vegetarian,7.7,Low,304,304.63,93,79.7,74.93
U1231,41,Male,5.8,1,Non-Vegetarian,10.6,High,60,483.92,83,63.35,62.21
U1232,33,Female,4.4,1,Vegetarian,10.6,Medium,361,592.58,66,22.92,19.5
U1233,33,Male,6.1,1,Vegetarian,3.8,Low,465,474.02,79,50.7,51.71
U1234,45,Male,6.3,4,Vegetarian,6.1,Medium,125,583.25,80,40.74,38.37
U1235,37,Female,7.1,1,Non-Vegetarian,9.9,Medium,403,579.99,97,46.12,47.35
U1236,36,Female,7.4,2,Vegetarian,8.9,Medium,5,528.78,46,37.22,40.98
U1237,27,Male,8.1,10,Non-Vegetarian,7.9,Low,86,487.3,40,16.41,14.87
U1238,43,Male,7.5,8,Vegetarian,7.8,Low,466,350.14,44,36.62,35.35
U1239,19,Female,5.7,8,Non-Vegetarian,5.8,High,455,391.9,49,46.78,51.45
U1240,20,Female,5.5,2,Non-Vegetarian,1.5,Medium,375,367.95,52,66.93,69.12
U1241,56,Female,4.1,1,Vegetarian,9.9,Medium,470,578.04,52,16.61,19.62
U1242,19,Male,7.8,1,Non-Vegetarian,11.9,High,173,340.51,46,68.54,70.99
U1243,42,Male,9.1,5,Non-Vegetarian,10.6,Low,493,359.4,65,50.04,46.9
U1244,21,Male,5.8,6,Non-Vegetarian,10.4,Low,204,258.17,76,69.89,70.82
U1245,32,Female,9.1,5,Vegetarian,7.3,Medium,0,298.04,98,100.0,100.0
U1246,35,Female,7.5,5,Non-Vegetarian,8.3,Low,479,343.94,64,52.65,50.72
U1247,24,Male,8.2,1,Non-Vegetarian,5.1,Medium,164,492.06,79,65.96,62.72
U1248,44,Female,8.5,2,Vegetarian,9.1,Low,415,221.11,51,74.7,71.47
U1249,35,Female,8.9,3,Vegetarian,10.3,High,359,364.46,86,81.43,82.32
U1250,24,Female,5.4,6,Vegetarian,11.6,Medium,59,362.99,92,70.72,67.59
U1251,46,Female,5.7,9,Non-Vegetarian,11.1,Medium,144,502.59,64,27.1,28.96
U1252,58,Female,8.2,3,Non-Vegetarian,4.0,Medium,176,213.01,98,100.0,100.0
U1253,50,Male,4.9,1,Non-Vegetarian,1.4,Medium,280,274.65,45,81.82,83.31
U1254,19,Female,9.6,10,Non-Vegetarian,4.8,Low,397,504.33,97,43.51,42.05
U1255,35,Male,6.5,4,Vegetarian,4.0,Medium,380,418.82,74,63.6,63.82
U1256,40,Female,7.1,4,Non-Vegetarian,6.6,Medium,356,360.31,69,68.63,64.27
U1257,23,Male,5.4,10,Non-Vegetarian,8.1,Low,407,497.61,60,12.57,8.56
U1258,42,Female,4.5,6,Vegetarian,2.8,Low,410,307.33,59,57.88,54.64
U1259,36,Female,5.7,4,Non-Vegetarian,5.4,High,234,398.09,52,60.27,64.31
U1260,25,Female,9.3,3,Non-Vegetarian,2.5,Medium,231,384.02,65,77.73,79.9
U1261,54,Female,7.8,7,Non-Vegetarian,3.4,Low,240,543.86,94,43.06,47.32
U1262,43,Female,6.9,8,Non-Vegetarian,1.8,Low,306,486.58,43,24.38,28.48
U1263,46,Male,4.2,6,Non-Vegetarian,4.9,Low,424,283.81,71,63.77,65.24
U1264,45,Male,5.4,8,Vegan,3.5,Low,33,314.85,62,62.42,63.29
U1265,24,Female,5.1,5,Non-Vegetarian,8.5,Low,395,520.18,51,13.35,16.79
U1266,53,Male,5.0,4,Vegetarian,6.9,Medium,49,304.12,98,93.98,90.87
U1267,32,Female,9.5,9,Vegetarian,7.4,High,241,579.59,46,21.48,18.3
U1268,50,Male,7.9,10,Non-Vegetarian,1.1,Medium,234,206.72,64,92.02,95.69
U1269,22,Female,9.0,6,Non-Vegetarian,4.2,High,51,252.37,91,100.0,100.0
U1270,46,Other,4.8,3,Vegan,7.2,Low,153,334.0,69,63.57,65.52
U1271,34,Male,4.2,1,Non-Vegetarian,8.9,Medium,167,403.15,93,74.02,72.32
U1272,44,Female,7.3,1,Non-Vegetarian,7.4,Low,241,499.98,74,45.35,41.11
U1273,34,Male,6.2,5,Vegetarian,1.8,Low,158,211.99,43,77.71,79.75
U1274,21,Male,4.1,4,Non-Vegetarian,6.7,High,455,265.75,61,77.26,80.4
U1275,29,Female,7.1,8,Non-Vegetarian,5.9,Low,467,368.14,75,51.15,52.26
U1276,40,Male,5.4,1,Non-Vegetarian,11.6,Low,332,368.89,77,56.78,60.46
U1277,28,Female,9.5,2,Non-Vegetarian,3.9,Low,468,526.9,79,46.47,47.72
U1278,53,Other,9.3,6,Vegan,9.1,Low,55,270.3,87,85.3,89.35
U1279,29,Female,5.5,10,Vegan,8.3,Low,389,521.43,70,13.87,14.61
U1280,26,Female,6.5,6,Vegetarian,6.3,Medium,171,321.03,83,81.12,76.19
U1281,41,Male,8.5,4,Non-Vegetarian,9.6,Low,130,352.81,66,61.2,62.29
U1282,35,Male,6.7,2,Vegetarian,9.8,Medium,244,598.21,92,41.12,44.79
U1283,44,Female,7.9,2,Vegetarian,10.7,Low,227,505.99,74,38.88,36.64
U1284,26,Female,9.5,5,Non-Vegetarian,6.7,Medium,392,217.09,68,93.93,98.12
U1285,50,Male,6.5,3,Vegan,7.3,High,105,340.68,87,90.67,90.31
U1286,23,Male,8.7,10,Vegetarian,11.3,Low,89,485.35,70,27.78,27.66
U1287,50,Female,7.7,1,Non-Vegetarian,7.6,Medium,9,388.46,42,63.08,64.35
U1288,57,Female,6.9,10,Vegetarian,8.6,Low,192,476.18,71,28.2,32.2
U1289,23,Male,6.1,8,Non-Vegetarian,3.7,Low,247,256.4,97,86.48,82.35
U1290,21,Male,9.5,4,Vegetarian,2.5,Medium,302,572.24,90,55.84,60.84
U1291,20,Male,4.6,7,Non-Vegetarian,5.9,Low,135,434.79,62,37.18,40.46
U1292,30,Other,8.3,7,Vegetarian,11.5,Medium,148,256.17,67,78.2,76.69
U1293,43,Male,6.8,10,Non-Vegetarian,11.1,Low,104,380.26,43,27.99,24.52
U1294,51,Female,5.5,9,Non-Vegetarian,4.5,Low,494,494.88,62,19.89,18.06
U1295,30,Female,4.0,1,Vegetarian,1.5,Medium,330,239.76,52,88.19,86.28
U1296,25,Female,5.6,10,Vegan,8.4,Medium,21,424.75,70,47.39,42.91
U1297,29,Female,7.5,3,Non-Vegetarian,3.3,High,477,326.05,85,92.67,92.63
U1298,25,Female,8.8,6,Non-Vegetarian,5.1,Medium,221,447.05,53,50.52,49.57
U1299,36,Female,7.8,4,Non-Vegetarian,10.8,Medium,34,295.35,70,81.49,85.47
U1300,58,Female,4.6,1,Non-Vegetarian,8.3,Medium,49,583.89,84,43.46,46.12
U1301,27,Male,6.2,3,Non-Vegetarian,10.6,High,425,277.29,54,72.78,75.97
U1302,49,Male,4.4,3,Non-Vegetarian,5.3,High,442,236.31,53,83.12,86.96
U1303,38,Female,7.9,5,Non-Vegetarian,10.9,High,443,293.37,51,67.19,69.96
U1304,40,Female,8.8,9,Non-Vegetarian,2.5,Medium,419,361.38,55,59.74,61.72
U1305,44,Female,9.2,10,Vegetarian,1.9,Medium,452,273.59,54,72.91,71.7
U1306,42,Male,6.5,4,Non-Vegetarian,4.2,Low,135,234.59,46,74.9,71.24
U1307,24,Female,9.5,1,Non-Vegetarian,5.4,Low,57,367.84,87,84.95,81.92
U1308,59,Female,7.2,6,Non-Vegetarian,2.9,High,173,567.99,64,41.92,44.83
U1309,52,Female,5.9,7,Non-Vegetarian,10.3,Medium,315,524.22,89,38.18,36.58
U1310,19,Female,9.6,6,Vegan,4.5,Low,492,377.91,55,50.12,52.43
U1311,45,Male,5.5,5,Vegetarian,10.0,Medium,121,496.83,41,26.28,30.54
U1312,24,Male,6.4,6,Vegan,5.0,Medium,334,565.22,69,31.92,33.18
U1313,59,Female,4.1,8,Non-Vegetarian,8.5,Low,304,415.6,41,19.6,16.06
U1314,57,Male,6.0,9,Vegetarian,8.2,Low,473,580.64,48,0.0,0.0
U1315,29,Female,4.8,8,Non-Vegetarian,8.7,High,428,540.01,60,21.99,21.33
U1316,34,Female,4.7,2,Vegan,5.5,Medium,485,407.14,97,73.09,76.42
U1317,39,Male,7.9,1,Non-Vegetarian,10.7,Medium,463,277.74,98,96.2,93.38
U1318,26,Female,6.7,9,Non-Vegetarian,6.1,Medium,13,455.21,42,36.12,34.78
U1319,20,Female,7.4,2,Vegetarian,2.2,Low,317,329.28,66,74.28,71.48
U1320,39,Male,5.7,5,Non-Vegetarian,10.4,High,300,245.86,56,76.82,72.96
U1321,53,Other,5.0,9,Non-Vegetarian,8.3,Medium,376,346.12,88,63.34,59.53
U1322,56,Female,7.1,2,Vegetarian,7.6,Medium,122,295.79,45,74.56,73.86
U1323,35,Female,6.5,8,Non-Vegetarian,9.0,Medium,310,472.68,61,34.02,29.93
U1324,34,Male,8.8,10,Non-Vegetarian,3.4,Low,307,597.16,56,9.83,12.34
U1325,44,Female,7.3,8,Non-Vegetarian,4.4,Medium,87,522.36,92,54.2,52.63
U1326,52,Male,6.7,1,Non-Vegetarian,7.5,Medium,9,569.94,98,58.98,61.74
U1327,49,Male,6.3,8,Non-Vegetarian,5.3,Medium,225,327.02,73,71.15,75.06
U1328,20,Male,7.9,3,Non-Vegetarian,11.0,Medium,361,407.28,66,56.2,57.41
U1329,30,Female,5.9,4,Non-Vegetarian,9.6,High,57,487.33,62,48.04,48.14
U1330,34,Other,4.6,6,Non-Vegetarian,4.8,Medium,226,496.5,47,31.23,33.77
U1331,35,Female,8.0,10,Non-Vegetarian,4.9,Low,13,390.52,99,67.8,69.22
U1332,34,Male,5.4,7,Vegan,10.6,Medium,347,329.22,79,63.59,58.83
U1333,33,Female,4.4,2,Vegetarian,4.8,Low,453,440.38,54,37.14,35.38
U1334,39,Male,9.4,3,Non-Vegetarian,4.4,Low,34,282.44,87,96.95,95.56
U1335,42,Male,6.4,8,Non-Vegetarian,7.0,Medium,368,278.03,46,60.6,64.86
U1336,18,Female,6.0,3,Vegetarian,4.3,Medium,317,434.4,90,70.81,73.61
U1337,44,Female,6.6,5,Vegetarian,2.7,Low,422,319.68,83,73.93,72.66
U1338,31,Female,5.8,5,Non-Vegetarian,7.3,High,181,265.4,76,90.8,90.34
U1339,45,Male,5.1,3,Non-Vegetarian,10.2,Medium,47,226.69,57,83.68,81.43
U1340,53,Male,7.5,5,Non-Vegetarian,2.0,High,412,566.53,81,49.84,51.44
U1341,49,Female,5.3,7,Vegetarian,10.9,Low,97,407.29,41,25.93,26.09
U1342,46,Male,7.1,1,Vegan,9.5,High,20,559.88,96,62.24,62.21
U1343,34,Male,7.5,2,Non-Vegetarian,7.3,Low,497,413.56,66,49.18,53.64
U1344,45,Male,9.5,10,Non-Vegetarian,9.7,High,101,448.76,94,64.64,60.92
U1345,58,Female,4.9,1,Vegetarian,1.0,High,56,510.19,77,68.65,70.53
U1346,38,Male,9.8,6,Vegetarian,4.2,Low,389,297.35,45,61.46,66.05
U1347,41,Female,9.5,10,Vegan,3.7,Low,438,252.97,62,68.53,66.28
U1348,52,Male,6.6,9,Non-Vegetarian,2.8,Low,444,235.98,93,84.29,82.73
U1349,37,Male,9.5,4,Vegetarian,3.9,Low,306,271.32,43,70.31,70.91
U1350,39,Male,9.0,5,Vegetarian,6.8,High,291,477.05,59,51.97,47.96
U1351,21,Male,6.0,3,Non-Vegetarian,12.0,Low,31,378.9,59,48.73,53.07
U1352,33,Female,9.6,7,Non-Vegetarian,10.1,Medium,438,318.22,60,63.25,58.49
U1353,38,Female,4.3,5,Vegan,2.0,Low,285,377.86,98,70.92,73.03
U1354,38,Female,5.0,10,Vegetarian,11.8,Low,210,496.06,56,8.42,12.99
U1355,57,Female,7.5,6,Vegetarian,3.2,Medium,359,231.9,86,100.0,98.23
U1356,58,Male,4.0,6,Non-Vegetarian,3.2,Low,94,434.08,58,40.97,44.08
U1357,28,Female,8.5,1,Vegetarian,4.8,High,448,429.83,62,68.2,65.05
U1358,54,Other,7.9,4,Non-Vegetarian,7.9,High,278,242.99,48,83.89,86.77
U1359,39,Other,9.4,4,Non-Vegetarian,8.0,Medium,18,364.0,54,69.77,71.27
U1360,37,Female,7.3,9,Vegetarian,9.1,Medium,390,315.47,89,72.07,69.48
U1361,19,Male,8.9,4,Vegetarian,4.4,Medium,70,268.15,60,92.11,87.26
U1362,28,Female,4.1,8,Non-Vegetarian,1.4,Low,301,243.6,77,76.98,78.56
U1363,38,Female,6.4,6,Vegetarian,7.4,Medium,496,433.73,84,54.49,50.55
U1364,50,Male,5.9,10,Vegetarian,2.4,Low,172,213.19,78,83.23,84.75
U1365,34,Female,4.5,5,Non-Vegetarian,2.8,Medium,203,534.78,99,56.11,55.04
U1366,53,Male,4.7,2,Vegetarian,3.6,Medium,461,465.01,72,54.28,56.34
U1367,31,Male,10.0,9,Non-Vegetarian,7.7,Medium,181,473.85,44,34.85,36.17
U1368,54,Male,4.3,8,Non-Vegetarian,10.7,High,348,281.91,47,56.1,52.43
U1369,48,Female,7.3,2,Non-Vegetarian,7.9,Low,250,335.55,62,63.82,63.77
U1370,21,Male,5.8,3,Vegetarian,10.6,Medium,123,410.14,49,48.38,53.38
U1371,23,Male,9.8,1,Non-Vegetarian,4.0,Low,206,584.62,72,41.04,36.89
U1372,38,Male,6.0,1,Vegetarian,11.4,Low,247,363.8,93,68.83,65.77
U1373,30,Male,6.1,5,Non-Vegetarian,8.5,Medium,430,489.77,54,31.22,35.26
U1374,55,Female,7.3,8,Vegetarian,4.9,Low,92,353.8,48,49.44,49.75
U1375,32,Male,5.0,4,Non-Vegetarian,4.2,Low,251,264.16,52,67.65,66.9
U1376,22,Female,9.4,3,Non-Vegetarian,4.1,Medium,150,508.4,84,65.92,69.67
